Corop,Agegroup,Stage,NumberInfected
AgglomeratieHaarlem,Age_30_39,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,21
AgglomeratieHaarlem,Age_30_39,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,6
AgglomeratieHaarlem,Age_30_39,INFECTED_SYMPTOMS_MILD,6
AgglomeratieHaarlem,Age_30_39,INFECTED_SYMPTOMS_SEVERE_ICpossible,0
AgglomeratieHaarlem,Age_30_39,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0
AgglomeratieHaarlem,Age_30_39,INFECTED_SYMPTOMS_SEVERE_QUEUE,0
AgglomeratieHaarlem,Age_30_39,CURED,0
AgglomeratieHaarlem,Age_30_39,DEAD,0
AgglomeratieHaarlem,Age_40_49,HEALTHY,1
AgglomeratieHaarlem,Age_40_49,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,22
AgglomeratieHaarlem,Age_40_49,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,7
AgglomeratieHaarlem,Age_40_49,INFECTED_SYMPTOMS_MILD,6
AgglomeratieHaarlem,Age_40_49,INFECTED_SYMPTOMS_SEVERE_ICpossible,0
AgglomeratieHaarlem,Age_40_49,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0
AgglomeratieHaarlem,Age_40_49,INFECTED_SYMPTOMS_SEVERE_QUEUE,0
AgglomeratieHaarlem,Age_40_49,CURED,0
AgglomeratieHaarlem,Age_40_49,DEAD,0
AgglomeratieHaarlem,Age_50_59,HEALTHY,1
AgglomeratieHaarlem,Age_50_59,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,25
AgglomeratieHaarlem,Age_50_59,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,7
AgglomeratieHaarlem,Age_50_59,INFECTED_SYMPTOMS_MILD,7
AgglomeratieHaarlem,Age_50_59,INFECTED_SYMPTOMS_SEVERE_ICpossible,0
AgglomeratieHaarlem,Age_50_59,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0
AgglomeratieHaarlem,Age_50_59,INFECTED_SYMPTOMS_SEVERE_QUEUE,0
AgglomeratieHaarlem,Age_50_59,CURED,1
AgglomeratieHaarlem,Age_50_59,DEAD,0
AgglomeratieHaarlem,Age_60_69,HEALTHY,1
AgglomeratieHaarlem,Age_60_69,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,21
AgglomeratieHaarlem,Age_60_69,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,6
AgglomeratieHaarlem,Age_60_69,INFECTED_SYMPTOMS_MILD,6
AgglomeratieHaarlem,Age_60_69,INFECTED_SYMPTOMS_SEVERE_ICpossible,0
AgglomeratieHaarlem,Age_60_69,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0
AgglomeratieHaarlem,Age_60_69,INFECTED_SYMPTOMS_SEVERE_QUEUE,0
AgglomeratieHaarlem,Age_60_69,CURED,0
AgglomeratieHaarlem,Age_60_69,DEAD,0
AgglomeratieHaarlem,Age_70_79,HEALTHY,1
AgglomeratieHaarlem,Age_70_79,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,15
AgglomeratieHaarlem,Age_70_79,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,4
AgglomeratieHaarlem,Age_70_79,INFECTED_SYMPTOMS_MILD,4
AgglomeratieHaarlem,Age_70_79,INFECTED_SYMPTOMS_SEVERE_ICpossible,0
AgglomeratieHaarlem,Age_70_79,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0
AgglomeratieHaarlem,Age_70_79,INFECTED_SYMPTOMS_SEVERE_QUEUE,0
AgglomeratieHaarlem,Age_70_79,CURED,0
AgglomeratieHaarlem,Age_70_79,DEAD,0
AgglomeratieHaarlem,Age_80_150,HEALTHY,0
AgglomeratieHaarlem,Age_80_150,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,8
AgglomeratieHaarlem,Age_80_150,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,2
AgglomeratieHaarlem,Age_80_150,INFECTED_SYMPTOMS_MILD,2
AgglomeratieHaarlem,Age_80_150,INFECTED_SYMPTOMS_SEVERE_ICpossible,0
AgglomeratieHaarlem,Age_80_150,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0
AgglomeratieHaarlem,Age_80_150,INFECTED_SYMPTOMS_SEVERE_QUEUE,0
AgglomeratieHaarlem,Age_80_150,CURED,0
AgglomeratieHaarlem,Age_80_150,DEAD,0
AgglomeratieLeidenenBollenstreek,Age_0_9,HEALTHY,2
AgglomeratieLeidenenBollenstreek,Age_0_9,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,29
AgglomeratieLeidenenBollenstreek,Age_0_9,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,9
AgglomeratieLeidenenBollenstreek,Age_0_9,INFECTED_SYMPTOMS_MILD,8
AgglomeratieLeidenenBollenstreek,Age_0_9,INFECTED_SYMPTOMS_SEVERE_ICpossible,0
AgglomeratieLeidenenBollenstreek,Age_0_9,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0
AgglomeratieLeidenenBollenstreek,Age_0_9,INFECTED_SYMPTOMS_SEVERE_QUEUE,0
AgglomeratieLeidenenBollenstreek,Age_0_9,CURED,1
AgglomeratieLeidenenBollenstreek,Age_0_9,DEAD,0
AgglomeratieLeidenenBollenstreek,Age_10_19,HEALTHY,2
AgglomeratieLeidenenBollenstreek,Age_10_19,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,33
AgglomeratieLeidenenBollenstreek,Age_10_19,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,10
AgglomeratieLeidenenBollenstreek,Age_10_19,INFECTED_SYMPTOMS_MILD,9
AgglomeratieLeidenenBollenstreek,Age_10_19,INFECTED_SYMPTOMS_SEVERE_ICpossible,0
AgglomeratieLeidenenBollenstreek,Age_10_19,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0
AgglomeratieLeidenenBollenstreek,Age_10_19,INFECTED_SYMPTOMS_SEVERE_QUEUE,0
AgglomeratieLeidenenBollenstreek,Age_10_19,CURED,1
AgglomeratieLeidenenBollenstreek,Age_10_19,DEAD,0
AgglomeratieLeidenenBollenstreek,Age_20_29,HEALTHY,2
AgglomeratieLeidenenBollenstreek,Age_20_29,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,36
AgglomeratieLeidenenBollenstreek,Age_20_29,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,11
AgglomeratieLeidenenBollenstreek,Age_20_29,INFECTED_SYMPTOMS_MILD,10
AgglomeratieLeidenenBollenstreek,Age_20_29,INFECTED_SYMPTOMS_SEVERE_ICpossible,0
AgglomeratieLeidenenBollenstreek,Age_20_29,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0
AgglomeratieLeidenenBollenstreek,Age_20_29,INFECTED_SYMPTOMS_SEVERE_QUEUE,0
AgglomeratieLeidenenBollenstreek,Age_20_29,CURED,1
AgglomeratieLeidenenBollenstreek,Age_20_29,DEAD,0
AgglomeratieLeidenenBollenstreek,Age_30_39,HEALTHY,2
AgglomeratieLeidenenBollenstreek,Age_30_39,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,35
AgglomeratieLeidenenBollenstreek,Age_30_39,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,10
AgglomeratieLeidenenBollenstreek,Age_30_39,INFECTED_SYMPTOMS_MILD,10
AgglomeratieLeidenenBollenstreek,Age_30_39,INFECTED_SYMPTOMS_SEVERE_ICpossible,0
AgglomeratieLeidenenBollenstreek,Age_30_39,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0
AgglomeratieLeidenenBollenstreek,Age_30_39,INFECTED_SYMPTOMS_SEVERE_QUEUE,0
AgglomeratieLeidenenBollenstreek,Age_30_39,CURED,1
AgglomeratieLeidenenBollenstreek,Age_30_39,DEAD,0
AgglomeratieLeidenenBollenstreek,Age_40_49,HEALTHY,2
AgglomeratieLeidenenBollenstreek,Age_40_49,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,37
AgglomeratieLeidenenBollenstreek,Age_40_49,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,11
AgglomeratieLeidenenBollenstreek,Age_40_49,INFECTED_SYMPTOMS_MILD,10
AgglomeratieLeidenenBollenstreek,Age_40_49,INFECTED_SYMPTOMS_SEVERE_ICpossible,0
AgglomeratieLeidenenBollenstreek,Age_40_49,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0
AgglomeratieLeidenenBollenstreek,Age_40_49,INFECTED_SYMPTOMS_SEVERE_QUEUE,0
AgglomeratieLeidenenBollenstreek,Age_40_49,CURED,1
AgglomeratieLeidenenBollenstreek,Age_40_49,DEAD,0
AgglomeratieLeidenenBollenstreek,Age_50_59,HEALTHY,2
AgglomeratieLeidenenBollenstreek,Age_50_59,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,41
AgglomeratieLeidenenBollenstreek,Age_50_59,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,12
AgglomeratieLeidenenBollenstreek,Age_50_59,INFECTED_SYMPTOMS_MILD,12
AgglomeratieLeidenenBollenstreek,Age_50_59,INFECTED_SYMPTOMS_SEVERE_ICpossible,0
AgglomeratieLeidenenBollenstreek,Age_50_59,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0
AgglomeratieLeidenenBollenstreek,Age_50_59,INFECTED_SYMPTOMS_SEVERE_QUEUE,0
AgglomeratieLeidenenBollenstreek,Age_50_59,CURED,1
AgglomeratieLeidenenBollenstreek,Age_50_59,DEAD,0
AgglomeratieLeidenenBollenstreek,Age_60_69,HEALTHY,2
AgglomeratieLeidenenBollenstreek,Age_60_69,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,35
AgglomeratieLeidenenBollenstreek,Age_60_69,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,10
AgglomeratieLeidenenBollenstreek,Age_60_69,INFECTED_SYMPTOMS_MILD,10
AgglomeratieLeidenenBollenstreek,Age_60_69,INFECTED_SYMPTOMS_SEVERE_ICpossible,0
AgglomeratieLeidenenBollenstreek,Age_60_69,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0
AgglomeratieLeidenenBollenstreek,Age_60_69,INFECTED_SYMPTOMS_SEVERE_QUEUE,0
AgglomeratieLeidenenBollenstreek,Age_60_69,CURED,1
AgglomeratieLeidenenBollenstreek,Age_60_69,DEAD,0
AgglomeratieLeidenenBollenstreek,Age_70_79,HEALTHY,1
AgglomeratieLeidenenBollenstreek,Age_70_79,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,25
AgglomeratieLeidenenBollenstreek,Age_70_79,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,7
AgglomeratieLeidenenBollenstreek,Age_70_79,INFECTED_SYMPTOMS_MILD,7
AgglomeratieLeidenenBollenstreek,Age_70_79,INFECTED_SYMPTOMS_SEVERE_ICpossible,0
AgglomeratieLeidenenBollenstreek,Age_70_79,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0
AgglomeratieLeidenenBollenstreek,Age_70_79,INFECTED_SYMPTOMS_SEVERE_QUEUE,0
AgglomeratieLeidenenBollenstreek,Age_70_79,CURED,1
AgglomeratieLeidenenBollenstreek,Age_70_79,DEAD,0
AgglomeratieLeidenenBollenstreek,Age_80_150,HEALTHY,1
AgglomeratieLeidenenBollenstreek,Age_80_150,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,13
AgglomeratieLeidenenBollenstreek,Age_80_150,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,4
AgglomeratieLeidenenBollenstreek,Age_80_150,INFECTED_SYMPTOMS_MILD,4
AgglomeratieLeidenenBollenstreek,Age_80_150,INFECTED_SYMPTOMS_SEVERE_ICpossible,0
AgglomeratieLeidenenBollenstreek,Age_80_150,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0
AgglomeratieLeidenenBollenstreek,Age_80_150,INFECTED_SYMPTOMS_SEVERE_QUEUE,0
AgglomeratieLeidenenBollenstreek,Age_80_150,CURED,0
AgglomeratieLeidenenBollenstreek,Age_80_150,DEAD,0
Agglomeratie_s_Gravenhage,Age_0_9,HEALTHY,2
Agglomeratie_s_Gravenhage,Age_0_9,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,29
Agglomeratie_s_Gravenhage,Age_0_9,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,9
Agglomeratie_s_Gravenhage,Age_0_9,INFECTED_SYMPTOMS_MILD,8
Agglomeratie_s_Gravenhage,Age_0_9,INFECTED_SYMPTOMS_SEVERE_ICpossible,0
Agglomeratie_s_Gravenhage,Age_0_9,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0
Agglomeratie_s_Gravenhage,Age_0_9,INFECTED_SYMPTOMS_SEVERE_QUEUE,0
Agglomeratie_s_Gravenhage,Age_0_9,CURED,1
Agglomeratie_s_Gravenhage,Age_0_9,DEAD,0
Agglomeratie_s_Gravenhage,Age_10_19,HEALTHY,2
Agglomeratie_s_Gravenhage,Age_10_19,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,33
Agglomeratie_s_Gravenhage,Age_10_19,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,10
Agglomeratie_s_Gravenhage,Age_10_19,INFECTED_SYMPTOMS_MILD,9
Agglomeratie_s_Gravenhage,Age_10_19,INFECTED_SYMPTOMS_SEVERE_ICpossible,0
Agglomeratie_s_Gravenhage,Age_10_19,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0
Agglomeratie_s_Gravenhage,Age_10_19,INFECTED_SYMPTOMS_SEVERE_QUEUE,0
Agglomeratie_s_Gravenhage,Age_10_19,CURED,1
Agglomeratie_s_Gravenhage,Age_10_19,DEAD,0
Agglomeratie_s_Gravenhage,Age_20_29,HEALTHY,2
Agglomeratie_s_Gravenhage,Age_20_29,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,36
Agglomeratie_s_Gravenhage,Age_20_29,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,11
Agglomeratie_s_Gravenhage,Age_20_29,INFECTED_SYMPTOMS_MILD,10
Agglomeratie_s_Gravenhage,Age_20_29,INFECTED_SYMPTOMS_SEVERE_ICpossible,0
Agglomeratie_s_Gravenhage,Age_20_29,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0
Agglomeratie_s_Gravenhage,Age_20_29,INFECTED_SYMPTOMS_SEVERE_QUEUE,0
Agglomeratie_s_Gravenhage,Age_20_29,CURED,1
Agglomeratie_s_Gravenhage,Age_20_29,DEAD,0
Agglomeratie_s_Gravenhage,Age_30_39,HEALTHY,2
Agglomeratie_s_Gravenhage,Age_30_39,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,35
Agglomeratie_s_Gravenhage,Age_30_39,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,10
Agglomeratie_s_Gravenhage,Age_30_39,INFECTED_SYMPTOMS_MILD,10
Agglomeratie_s_Gravenhage,Age_30_39,INFECTED_SYMPTOMS_SEVERE_ICpossible,0
Agglomeratie_s_Gravenhage,Age_30_39,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0
Agglomeratie_s_Gravenhage,Age_30_39,INFECTED_SYMPTOMS_SEVERE_QUEUE,0
Agglomeratie_s_Gravenhage,Age_30_39,CURED,1
Agglomeratie_s_Gravenhage,Age_30_39,DEAD,0
Agglomeratie_s_Gravenhage,Age_40_49,HEALTHY,2
Agglomeratie_s_Gravenhage,Age_40_49,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,37
Agglomeratie_s_Gravenhage,Age_40_49,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,11
Agglomeratie_s_Gravenhage,Age_40_49,INFECTED_SYMPTOMS_MILD,10
Agglomeratie_s_Gravenhage,Age_40_49,INFECTED_SYMPTOMS_SEVERE_ICpossible,0
Agglomeratie_s_Gravenhage,Age_40_49,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0
Agglomeratie_s_Gravenhage,Age_40_49,INFECTED_SYMPTOMS_SEVERE_QUEUE,0
Agglomeratie_s_Gravenhage,Age_40_49,CURED,1
Agglomeratie_s_Gravenhage,Age_40_49,DEAD,0
Agglomeratie_s_Gravenhage,Age_50_59,HEALTHY,2
Agglomeratie_s_Gravenhage,Age_50_59,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,41
Agglomeratie_s_Gravenhage,Age_50_59,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,12
Agglomeratie_s_Gravenhage,Age_50_59,INFECTED_SYMPTOMS_MILD,12
Agglomeratie_s_Gravenhage,Age_50_59,INFECTED_SYMPTOMS_SEVERE_ICpossible,0
Agglomeratie_s_Gravenhage,Age_50_59,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0
Agglomeratie_s_Gravenhage,Age_50_59,INFECTED_SYMPTOMS_SEVERE_QUEUE,0
Agglomeratie_s_Gravenhage,Age_50_59,CURED,1
Agglomeratie_s_Gravenhage,Age_50_59,DEAD,0
Agglomeratie_s_Gravenhage,Age_60_69,HEALTHY,2
Agglomeratie_s_Gravenhage,Age_60_69,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,35
Agglomeratie_s_Gravenhage,Age_60_69,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,10
Agglomeratie_s_Gravenhage,Age_60_69,INFECTED_SYMPTOMS_MILD,10
Agglomeratie_s_Gravenhage,Age_60_69,INFECTED_SYMPTOMS_SEVERE_ICpossible,0
Agglomeratie_s_Gravenhage,Age_60_69,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0
Agglomeratie_s_Gravenhage,Age_60_69,INFECTED_SYMPTOMS_SEVERE_QUEUE,0
Agglomeratie_s_Gravenhage,Age_60_69,CURED,1
Agglomeratie_s_Gravenhage,Age_60_69,DEAD,0
Agglomeratie_s_Gravenhage,Age_70_79,HEALTHY,1
Agglomeratie_s_Gravenhage,Age_70_79,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,25
Agglomeratie_s_Gravenhage,Age_70_79,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,7
Agglomeratie_s_Gravenhage,Age_70_79,INFECTED_SYMPTOMS_MILD,7
Agglomeratie_s_Gravenhage,Age_70_79,INFECTED_SYMPTOMS_SEVERE_ICpossible,0
Agglomeratie_s_Gravenhage,Age_70_79,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0
Agglomeratie_s_Gravenhage,Age_70_79,INFECTED_SYMPTOMS_SEVERE_QUEUE,0
Agglomeratie_s_Gravenhage,Age_70_79,CURED,1
Agglomeratie_s_Gravenhage,Age_70_79,DEAD,0
Agglomeratie_s_Gravenhage,Age_80_150,HEALTHY,1
Agglomeratie_s_Gravenhage,Age_80_150,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,13
Agglomeratie_s_Gravenhage,Age_80_150,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,4
Agglomeratie_s_Gravenhage,Age_80_150,INFECTED_SYMPTOMS_MILD,4
Agglomeratie_s_Gravenhage,Age_80_150,INFECTED_SYMPTOMS_SEVERE_ICpossible,0
Agglomeratie_s_Gravenhage,Age_80_150,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0
Agglomeratie_s_Gravenhage,Age_80_150,INFECTED_SYMPTOMS_SEVERE_QUEUE,0
Agglomeratie_s_Gravenhage,Age_80_150,CURED,0
Agglomeratie_s_Gravenhage,Age_80_150,DEAD,0
Alkmaarenomgeving,Age_0_9,HEALTHY,1
Alkmaarenomgeving,Age_0_9,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,18
Alkmaarenomgeving,Age_0_9,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,5
